"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_a","fielder_2_a","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2022-07-06","84.6","-2.46","5.75","Ohtani, Shohei",607732,660271,,"ball",,,,,14,"Jacob Stallings pops out to second baseman Michael Stefanic on the infield fly rule.","R","R","R","MIA","LAA","B",,,1,0,2022,"1.56","0.22","1.89","1.93",,605119,500743,1,2,"Bot",,,,,545358,,,7.107016171414221,-123.04481360763994,-2.947867374650293,14.16012613033165,27.145335722817876,-29.534391673681434,"3.19","1.6",,,,"85.2",2507,"7",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.55",,,,,,,,15,2,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",60,"0","0.086"
"SL","2022-07-06","85.9","-2.46","5.66","Ohtani, Shohei",607732,660271,,"ball",,,,,14,"Jacob Stallings pops out to second baseman Michael Stefanic on the infield fly rule.","R","R","R","MIA","LAA","B",,,0,0,2022,"1.07","0.32","2.61","1.1",,605119,500743,1,2,"Bot",,,,,545358,,,9.93257248181053,-124.58518342230508,-5.094695386757471,8.718937686269319,29.11899721837216,-27.913600976925384,"3.19","1.55",,,,"86.2",2546,"7",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.47",,,,,,,,15,1,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",57,"0","0.063"
"FF","2022-07-06","95.6","-2.27","5.89","Ohtani, Shohei",500743,660271,"single","hit_into_play",,,,,5,"Miguel Rojas singles on a line drive to right fielder Taylor Ward.   Brian Anderson to 2nd.","R","R","R","MIA","LAA","X",9,"line_drive",0,0,2022,"-0.4","1.37","0.22","2.82",,,605119,1,2,"Bot",173.29,104.75,,,545358,,,7.559002785202775,-138.99949613126543,-5.5965638187701305,-6.825212819245188,31.25080035184319,-13.334928365243458,"3.43","1.66",221,"92.5",11,"96.8",2215,"7",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.47",0.771,0.715,"0.9",1,1,0,4,14,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",213,"0.03","0.483"
"FF","2022-07-06","93","-2.29","5.99","Ohtani, Shohei",605119,660271,"walk","ball",,,,,11,"Brian Anderson walks.","R","R","R","MIA","LAA","B",,,3,0,2022,"-0.42","1.39","-1.43","3.94",,,,1,2,"Bot",,,,,545358,,,3.146488719971046,-135.36406926828403,-2.5374318426793807,-5.822825895131872,29.98293138768883,-14.764897134199824,"3.34","1.5",,,,"93.9",2098,"6.8",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.66",,,"0.7",1,0,0,,13,4,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",215,"0.022","0.111"
"FF","2022-07-06","96.8","-2.36","5.84","Ohtani, Shohei",605119,660271,,"ball",,,,,13,"Brian Anderson walks.","R","R","R","MIA","LAA","B",,,2,0,2022,"-0.62","1.29","-1.65","2.25",,,,1,2,"Bot",,,,,545358,,,3.359393721285428,-140.87015074965686,-7.049406350845397,-9.077212395840698,32.48192765454615,-13.546176665024323,"3.34","1.51",,,,"97.7",2262,"6.8",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.67",,,,,,,,13,3,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",212,"0","0.086"
"SL","2022-07-06","84.6","-2.7","5.74","Ohtani, Shohei",605119,660271,,"ball",,,,,14,"Brian Anderson walks.","R","R","R","MIA","LAA","B",,,1,0,2022,"1.34","0.46","0.9","1.19",,,,1,2,"Bot",,,,,545358,,,5.774370641039795,-123.00153255217141,-5.181177391879568,12.32547668343416,25.39440713753559,-26.642644850767404,"3.33","1.57",,,,"85.1",2589,"6.7",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.75",,,,,,,,13,2,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",68,"0","0.044"
"FF","2022-07-06","97.6","-2.29","5.79","Ohtani, Shohei",605119,660271,,"ball",,,,,6,"Brian Anderson walks.","R","R","R","MIA","LAA","B",,,0,0,2022,"-0.44","1.5","0.78","2.04",,,,1,2,"Bot",,,,,545358,,,9.343252720084102,-141.71722987807078,-8.057861083715737,-8.007538097633367,32.18230191892613,-10.266845132843684,"3.19","1.33",,,,"98.2",2225,"6.8",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.75",,,,,,,,13,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",213,"0","0.023"
"FF","2022-07-06","98.5","-2.41","5.9","Ohtani, Shohei",660821,660271,"field_out","hit_into_play",,,,,5,"Jesus Sanchez grounds out, shortstop Luis Rengifo to first baseman Jared Walsh.","R","L","R","MIA","LAA","X",6,"ground_ball",0,1,2022,"-0.45","1.14","-0.07","2.86",,,,0,2,"Bot",127.75,144.76,,,545358,,,7.464581243320447,-143.19109170754996,-5.505006192878529,-7.887030313931596,32.66284824455719,-15.375933831552471,"3.44","1.59",21,"99.2",-6,"99.2",2135,"6.7",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.78",0.26,0.234,"0",1,0,0,2,12,2,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",215,"-0.02","-0.187"
"FF","2022-07-06","96.9","-2.13","6","Ohtani, Shohei",660821,660271,,"called_strike",,,,,5,"Jesus Sanchez grounds out, shortstop Luis Rengifo to first baseman Jared Walsh.","R","L","R","MIA","LAA","S",,,0,0,2022,"-0.34","1.43","0.18","2.55",,,,0,2,"Bot",,,,,545358,,,7.001646981964429,-140.88073557425494,-6.991566636598995,-6.178562438203568,33.13231574872818,-11.69890763845216,"3.34","1.59",,,,"97.5",2098,"6.8",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.72",,,,,,,,12,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",215,"0","-0.034"
"FS","2022-07-06","89.5","-1.85","6.2","Ohtani, Shohei",541645,660271,"field_out","hit_into_play",,,,,5,"Avisail Garcia lines out sharply to center fielder Mike Trout.","R","R","R","MIA","LAA","X",8,"line_drive",2,2,2022,"-0.44","0.28","0.07","2.6",621563,,,2,1,"Bot",113.26,63.29,,,545358,,,5.72195069397531,-130.21815913127008,-3.50859087849617,-6.15682902372979,26.710418009212272,-28.47996965375457,"3.49","1.76",338,"100.5",19,"90.4",1095,"6.8",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.72",0.369,0.436,"0",1,0,0,5,8,5,"Split-Finger",1,0,1,0,0,1,1,0,"Standard","Standard",242,"-0.032","-0.281"
"FF","2022-07-06","99.8","-1.97","5.97","Ohtani, Shohei",541645,660271,,"ball",,,,,14,"Avisail Garcia lines out sharply to center fielder Mike Trout.","R","R","R","MIA","LAA","B",,,1,2,2022,"-0.17","1.16","1","2.09",621563,,,2,1,"Bot",,,,,545358,,,8.64115466052196,-145.01150385128446,-8.0943928892029,-4.372787883605503,32.40082457459861,-14.11283696411359,"3.42","1.74",,,,"100.7",2208,"6.8",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.71",,,,,,,,8,4,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",211,"0","0.038"
"FF","2022-07-06","98.2","-2.29","5.92","Ohtani, Shohei",541645,660271,,"foul",,,,,5,"Avisail Garcia lines out sharply to center fielder Mike Trout.","R","R","R","MIA","LAA","S",,,1,1,2022,"-0.22","1.42","-0.16","2.81",621563,,,2,1,"Bot",,,,,545358,,,6.305315492147946,-142.6891673273513,-6.214549173555773,-4.494200667544034,34.98299734024659,-11.582197355979558,"3.49","1.76",,,,"98.6",2420,"6.8",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.73",,,,,,,,8,3,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",208,"0","-0.099"
"FF","2022-07-06","99.2","-2.15","5.93","Ohtani, Shohei",541645,660271,,"ball",,,,,9,"Avisail Garcia lines out sharply to center fielder Mike Trout.","R","R","R","MIA","LAA","B",,,0,1,2022,"-0.35","1.5","0.64","1.81",621563,,,2,1,"Bot",,,,,545358,,,8.551884389107997,-143.94765844636188,-9.39377296431197,-6.927698685830754,35.14381022924241,-9.23897679427061,"3.44","1.76",,,,"100",2384,"7",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.52",,,,,,,,8,2,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",212,"0","0.031"
"SL","2022-07-06","85.2","-2.54","5.73","Ohtani, Shohei",541645,660271,,"foul",,,,,5,"Avisail Garcia lines out sharply to center fielder Mike Trout.","R","R","R","MIA","LAA","S",,,0,0,2022,"1.46","0.19","0.09","2.62",621563,,,2,1,"Bot",,,,,545358,,,3.273145636394597,-123.97528431971708,-1.3282129317893594,14.255370602313482,26.97025021087251,-30.183433881933613,"3.49","1.76",121,"70.3",13,"85.6",2582,"6.7",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.75",,,,,,,,8,1,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",58,"0","-0.05"
"FS","2022-07-06","88.5","-1.95","6.25","Ohtani, Shohei",542583,660271,"strikeout","swinging_strike",,,,,8,"Jesus Aguilar strikes out swinging.","R","R","R","MIA","LAA","S",2,,1,2,2022,"-0.46","-0.03","0.21","2.26",621563,,,1,1,"Bot",,,,,545358,,,6.294386600616092,-128.74697430474546,-3.612814376827005,-6.432978007927937,27.226473753248268,-31.97171990418501,"3.57","1.7",,,,"89.4",1185,"6.9",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.59",,,"0",1,0,0,,7,4,"Split-Finger",1,0,1,0,0,1,1,0,"Strategic","Standard",237,"-0.053","-0.397"
"SL","2022-07-06","85.6","-2.7","5.63","Ohtani, Shohei",542583,660271,,"foul",,,,,9,"Jesus Aguilar strikes out swinging.","R","R","R","MIA","LAA","S",,,1,1,2022,"1.49","0.24","0.54","2.19",621563,,,1,1,"Bot",,,,,545358,,,4.680869572694617,-124.44758777546251,-2.2310405899518955,14.220642635099354,29.12511656190984,-29.435009984427086,"3.57","1.7",111,"72.2",75,"86.1",2621,"7",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.46",,,,,,,,7,3,"Slider",1,0,1,0,0,1,1,0,"Strategic","Standard",62,"0","-0.137"
"SL","2022-07-06","85.7","-2.62","5.76","Ohtani, Shohei",542583,660271,,"ball",,,,,14,"Jesus Aguilar strikes out swinging.","R","R","R","MIA","LAA","B",,,0,1,2022,"1.56","0.39","1.56","1.45",621563,,,1,1,"Bot",,,,,545358,,,6.776605433596788,-124.5540342664715,-4.610554018958251,14.297154011475488,30.138994155146175,-27.248081881058997,"3.51","1.7",,,,"85.8",2635,"6.9",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.62",,,,,,,,7,2,"Slider",1,0,1,0,0,1,1,0,"Strategic","Standard",58,"0","0.018"
"FF","2022-07-06","97","-2.1","6.03","Ohtani, Shohei",542583,660271,,"swinging_strike",,,,,6,"Jesus Aguilar strikes out swinging.","R","R","R","MIA","LAA","S",,,0,0,2022,"-0.18","1.57","0.56","2.71",621563,,,1,1,"Bot",,,,,545358,,,7.580277395770243,-140.85106722619156,-6.919102691463621,-4.2109351965061785,34.476000861977084,-9.845786300856693,"3.57","1.7",,,,"97.3",2208,"6.7",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.76",,,,,,,,7,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Strategic","Standard",210,"0","-0.068"
"SL","2022-07-06","86.5","-2.55","5.73","Ohtani, Shohei",643265,660271,"sac_fly","hit_into_play",,,,,14,"Garrett Cooper out on a sacrifice fly to right fielder Taylor Ward.   Jon Berti scores.    Joey Wendle to 3rd.","R","R","R","MIA","LAA","X",9,"fly_ball",0,1,2022,"1.69","0.11","1.02","2.4",542932,621563,,0,1,"Bot",200.31,89.71,,,545358,,,5.097988520175644,-125.82228707242514,-1.8608059838912896,16.58050658857928,29.02704804081345,-30.86964333551321,"3.53","1.69",326,"91.4",32,"86.8",2627,"6.8",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.66",0.054,0.084,"0",1,0,0,3,6,2,"Slider",0,0,0,0,0,1,1,0,"Standard","Standard",63,"0.007","-0.228"
"SL","2022-07-06","84.6","-2.55","5.85","Ohtani, Shohei",643265,660271,,"called_strike",,,,,9,"Garrett Cooper out on a sacrifice fly to right fielder Taylor Ward.   Jon Berti scores.    Joey Wendle to 3rd.","R","R","R","MIA","LAA","S",,,0,0,2022,"1.64","0.05","0.65","2.13",542932,621563,,0,1,"Bot",,,,,545358,,,4.18897898693739,-123.05338699645183,-2.356790016389549,15.6307176443108,27.039057286507834,-31.371706931551536,"3.51","1.69",,,,"84.8",2477,"6.7",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.8",,,,,,,,6,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",58,"0","-0.081"
"CU","2022-07-06","77","-1.96","6.31","Ohtani, Shohei",621563,660271,"double","hit_into_play",,,,,6,"Joey Wendle doubles (8) on a line drive to right fielder Taylor Ward.   Jon Berti to 3rd.","R","L","R","MIA","LAA","X",9,"line_drive",0,1,2022,"1.22","-1.14","0.75","2.12",,,542932,0,1,"Bot",214.97,96.86,,,545358,,,3.5435758373644632,-112.05491426893562,0.2829772365887735,9.450488710252742,23.373394866711482,-41.97260120041054,"3.32","1.58",267,"95.8",20,"77",2471,"6.7",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.83",0.269,0.318,"1.25",1,1,1,4,5,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",43,"0.103","1.123"
"SL","2022-07-06","81.5","-2.57","5.86","Ohtani, Shohei",621563,660271,,"foul",,,,,6,"Joey Wendle doubles (8) on a line drive to right fielder Taylor Ward.   Jon Berti to 3rd.","R","L","R","MIA","LAA","S",,,0,0,2022,"1.18","0.37","0.33","2.25",,,542932,0,1,"Bot",,,,,545358,,,4.27040158996644,-118.63377744990251,-2.192555509876253,10.17894608488224,24.651996368013627,-28.504692212010113,"3.32","1.58",112,"48.3",43,"81.8",2449,"6.7",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.84",,,,,,,,5,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",65,"0","-0.066"
"SL","2022-07-06","83","-2.58","5.74","Ohtani, Shohei",542932,660271,"field_error","hit_into_play",,,,,9,"Jon Berti reaches on a throwing error by shortstop Luis Rengifo.","R","R","R","MIA","LAA","X",6,"ground_ball",1,1,2022,"1.2","0.41","0.71","1.75",,,,0,1,"Bot",105.34,151.43,,,545358,,,5.212009059151907,-120.67729134994696,-3.4162644538271754,10.530611724245595,26.026161991691687,-27.699400821324033,"3.16","1.43",23,"72.1",-3,"83.4",2438,"6.8",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.66",0.083,0.075,"0.9",1,0,0,2,4,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",63,"0.036","0.442"
"SL","2022-07-06","81.6","-2.36","5.95","Ohtani, Shohei",542932,660271,,"called_strike",,,,,11,"Jon Berti reaches on a throwing error by shortstop Luis Rengifo.","R","R","R","MIA","LAA","S",,,1,0,2022,"1.06","0.55","-0.14","3.33",,,,0,1,"Bot",,,,,545358,,,2.9846607922098984,-118.85952057530233,-0.3413678515510402,9.386311610620492,23.650575542886816,-27.160750352067726,"3.19","1.44",,,,"82.4",2250,"6.8",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.67",,,,,,,,4,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",74,"0","-0.043"
"FF","2022-07-06","95","-2.19","6.08","Ohtani, Shohei",542932,660271,,"ball",,,,,11,"Jon Berti reaches on a throwing error by shortstop Luis Rengifo.","R","R","R","MIA","LAA","B",,,0,0,2022,"-0.51","1.29","-2.39","3.13",,,,0,1,"Bot",,,,,545358,,,0.6217509283706726,-138.23940310987447,-4.948153949361208,-6.631242926776001,33.53264244801334,-14.741687199404105,"3.18","1.51",,,,"95.2",1969,"6.6",661378,660271,545358,665120,683021,542340,650859,656509,545361,621493,"53.91",,,,,,,,4,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",213,"0","0.033"
"SL","2022-06-29","84.3","-2.61","5.73","Ohtani, Shohei",657757,660271,"strikeout","swinging_strike",,,,,11,"Gavin Sheets strikes out swinging.","R","L","R","LAA","CWS","S",2,,3,2,2022,"1.2","0.51","-1.23","3.62",,,547989,1,6,"Top",,,,,545358,,,0.8200009679019054,-122.8403631841998,0.47500777217397083,11.913330176980937,25.61833232276635,-27.316664314648488,"3.48","1.67",,,,"84.9",2450,"6.8",663396,660271,545358,665120,650859,642180,623205,669016,545361,621493,"53.75",,,"0",1,0,0,,43,6,"Slider",2,0,0,2,0,2,0,2,"Strategic","Standard",63,"0.039","-0.355"
"FF","2022-06-29","98.5","-2.46","5.94","Ohtani, Shohei",657757,660271,,"ball",,,,,13,"Gavin Sheets strikes out swinging.","R","L","R","LAA","CWS","B",,,2,2,2022,"-0.44","1.18","-1.34","2.65",,,547989,1,6,"Top",,,,,545358,,,4.084869019050842,-143.36535630082608,-6.267796630750329,-6.948283309951414,32.9292314907677,-14.594100691325204,"3.53","1.77",,,,"99.2",2066,"6.7",663396,660271,545358,665120,650859,642180,623205,669016,545361,621493,"53.84",,,,,,,,43,5,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Strategic","Standard",222,"0","0.089"
"SL","2022-06-29","83.2","-2.47","5.75","Ohtani, Shohei",657757,660271,,"called_strike",,,,,4,"Gavin Sheets strikes out swinging.","R","L","R","LAA","CWS","S",,,2,1,2022,"1.22","0.5","-0.29","2.86",,,547989,1,6,"Top",,,,,545358,,,2.6413240426878697,-121.1503861308172,-1.1412174159669481,11.46281320816921,24.679178033424787,-27.28320266387565,"3.42","1.75",,,,"83.9",2420,"6.8",663396,660271,545358,665120,650859,642180,623205,669016,545361,621493,"53.7",,,,,,,,43,4,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",65,"0","-0.086"
"FF","2022-06-29","96.5","-2.58","5.75","Ohtani, Shohei",657757,660271,,"ball",,,,,14,"Gavin Sheets strikes out swinging.","R","L","R","LAA","CWS","B",,,1,1,2022,"-0.22","0.67","1.47","2.47",,,547989,1,6,"Top",,,,,545358,,,11.350705292724783,-140.07507238328498,-4.6710733382393785,-5.495868883447439,32.33092009881234,-22.47777808920959,"3.43","1.73",,,,"97.1",2038,"6.8",663396,660271,545358,665120,650859,642180,623205,669016,545361,621493,"53.69",,,,,,,,43,3,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Strategic","Standard",216,"0","0.073"
"FF","2022-06-29","95.1","-2.55","5.82","Ohtani, Shohei",657757,660271,,"foul",,,,,12,"Gavin Sheets strikes out swinging.","R","L","R","LAA","CWS","S",,,1,0,2022,"0.04","0.9","0.48","3.79",,,547989,1,6,"Top",,,,,545358,,,7.908574416987511,-138.42757389610722,-1.7430939237740841,-1.1761973226911986,29.806293825019896,-20.33775742668457,"3.48","1.67",136,"52.8",30,"95.9",2063,"6.7",663396,660271,545358,665120,650859,642180,623205,669016,545361,621493,"53.83",,,,,,,,43,2,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",212,"0","-0.058"
"SL","2022-06-29","83.5","-2.62","5.77","Ohtani, Shohei",657757,660271,,"ball",,,,,14,"Gavin Sheets strikes out swinging.","R","L","R","LAA","CWS","B",,,0,0,2022,"1.5","0.17","0.84","1.16",,,547989,1,6,"Top",,,,,545358,,,5.0334738260265315,-121.4360115756689,-4.494553201897627,13.747137778854283,25.37065957105065,-29.80611479129168,"3.4","1.65",,,,"84.1",2519,"6.8",663396,660271,545358,665120,650859,642180,623205,669016,545361,621493,"53.67",,,,,,,,43,1,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",54,"0","0.042"
"CU","2022-06-29","81","-1.99","6.27","Ohtani, Shohei",547989,660271,"single","hit_into_play",,,,,14,"Jose Abreu singles on a fly ball to center fielder Mike Trout.","R","R","R","LAA","CWS","X",8,"fly_ball",3,2,2022,"0.91","-1.12","1.24","1.93",,,,1,6,"Top",133.3,94.45,,,545358,,,5.528226371326078,-117.92672999299623,-0.8964221823025136,7.361321259717867,23.430715373567338,-42.59300196117544,"3.48","1.64",245,"71.4",30,"81.5",2603,"6.7",663396,660271,545358,665120,650859,642180,623205,669016,545361,621493,"53.77",0.789,0.76,"0.9",1,1,0,4,42,6,"Curveball",2,0,0,2,0,2,0,2,"Strategic","Standard",39,"-0.036","0.211"
"FF","2022-06-29","95.8","-2.31","6","Ohtani, Shohei",547989,660271,,"swinging_strike",,,,,11,"Jose Abreu singles on a fly ball to center fielder Mike Trout.","R","R","R","LAA","CWS","S",,,3,1,2022,"-0.04","0.93","-0.3","4.33",,,,1,6,"Top",,,,,545358,,,5.446121257136234,-139.38689274583146,-0.889005863864855,-1.7733255831083674,31.779181336999734,-20.13206299717673,"3.48","1.64",,,,"96.6",1926,"6.8",663396,660271,545358,665120,650859,642180,623205,669016,545361,621493,"53.73",,,,,,,,42,5,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Strategic","Standard",204,"0","-0.049"
"FF","2022-06-29","97.3","-2.16","5.99","Ohtani, Shohei",547989,660271,,"ball",,,,,12,"Jose Abreu singles on a fly ball to center fielder Mike Trout.","R","R","R","LAA","CWS","B",,,2,1,2022,"0.1","1.11","1.41","2.85",,,,1,6,"Top",,,,,545358,,,9.416758416798817,-141.42600105102412,-5.488043598647058,-0.7895968125231749,32.63827873248193,-16.148445477860314,"3.46","1.6",,,,"98",2172,"6.8",663396,660271,545358,665120,650859,642180,623205,669016,545361,621493,"53.74",,,,,,,,42,4,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Strategic","Standard",209,"0","0.075"
"CU","2022-06-29","79.1","-2.09","6.32","Ohtani, Shohei",547989,660271,,"ball",,,,,13,"Jose Abreu singles on a fly ball to center fielder Mike Trout.","R","R","R","LAA","CWS","B",,,1,1,2022,"1.06","-1.32","-1.17","2.18",,,,1,6,"Top",,,,,545358,,,0.019894780015429436,-115.05541410661557,0.3974072002876776,9.287788314015383,25.36148231324162,-44.11268514524621,"3.53","1.64",,,,"79",2519,"6.7",663396,660271,545358,665120,650859,642180,623205,669016,545361,621493,"53.79",,,,,,,,42,3,"Curveball",2,0,0,2,0,2,0,2,"Strategic","Standard",40,"0","0.033"
"FS","2022-06-29","89.6","-2.2","6.19","Ohtani, Shohei",547989,660271,,"ball",,,,,14,"Jose Abreu singles on a fly ball to center fielder Mike Trout.","R","R","R","LAA","CWS","B",,,0,1,2022,"-0.56","0.02","0.92","-0.74",,,,1,6,"Top",,,,,545358,,,8.959322506215425,-129.73341597045794,-11.103686731142645,-8.331186846463595,29.818997168004845,-29.570052365714762,"3.59","1.64",,,,"89.8",1462,"6.9",663396,660271,545358,665120,650859,642180,623205,669016,545361,621493,"53.57",,,,,,,,42,2,"Split-Finger",2,0,0,2,0,2,0,2,"Strategic","Standard",241,"0","0.016"
"CU","2022-06-29","75.6","-1.95","6.47","Ohtani, Shohei",547989,660271,,"called_strike",,,,,6,"Jose Abreu singles on a fly ball to center fielder Mike Trout.","R","R","R","LAA","CWS","S",,,0,0,2022,"0.93","-1.35","0.5","2.78",,,,1,6,"Top",,,,,545358,,,3.459882546495046,-109.93252861909747,2.0399489503642103,6.631245662865882,24.333589142603728,-43.65349271528271,"3.41","1.61",,,,"75.2",2442,"6.6",663396,660271,545358,665120,650859,642180,623205,669016,545361,621493,"53.88",,,,,,,,42,1,"Curveball",2,0,0,2,0,2,0,2,"Strategic","Standard",33,"0","-0.024"
"CU","2022-06-29","81.2","-2.2","6.22","Ohtani, Shohei",673357,660271,"strikeout","swinging_strike",,,,,14,"Luis Robert strikes out swinging.","R","R","R","LAA","CWS","S",2,,2,2,2022,"1.01","-1.17","0.36","1.05",,,,0,6,"Top",,,,,545358,,,3.8286587680593787,-118.09008479409161,-2.5271550842394417,8.323682200590225,28.933205283419415,-42.55700904814564,"3.65","1.79",,,,"81",2652,"6.8",663396,660271,545358,665120,650859,642180,623205,669016,545361,621493,"53.65",,,"0",1,0,0,,41,5,"Curveball",2,0,0,2,0,2,0,2,"Standard","Standard",38,"0.03","-0.195"
