ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
27457,Yelena Vyacheslavovna Dementyeva (-Afinogenova),F,22,180,64,Russia-2,RUS,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Doubles,NA
27650,Taylor Phillip Dent,M,23,187,88,United States,USA,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Singles,NA
28281,Mariana Daz Oliva,F,28,172,64,Argentina,ARG,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Singles,NA
30540,Gisela Alejandra Dulko (-Gago),F,19,170,56,Argentina,ARG,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Singles,NA
31927,Youns El-Aynaoui,M,32,190,75,Morocco,MAR,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Singles,NA
32718,Karl Johan Thomas Enqvist,M,30,191,87,Sweden,SWE,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Singles,NA
32718,Karl Johan Thomas Enqvist,M,30,191,87,Sweden-2,SWE,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Doubles,NA
33022,Jonathan Dario Erlich,M,27,180,73,Israel,ISR,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Doubles,NA
33371,Gastn Ariel Etlis,M,29,185,81,Argentina-1,ARG,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Doubles,NA
34066,Silvia Farina-Elia,F,32,171,62,Italy,ITA,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Singles,NA
34066,Silvia Farina-Elia,F,32,171,62,Italy-1,ITA,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Doubles,NA
34396,Roger Federer,M,23,185,80,Switzerland,SUI,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Singles,NA
34396,Roger Federer,M,23,185,80,Switzerland,SUI,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Doubles,NA
35033,Juan Carlos Ferrero Donat,M,24,185,75,Spain,ESP,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Singles,NA
35565,Mardy Simpson Fish,M,22,187,81,United States,USA,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Singles,Silver
35565,Mardy Simpson Fish,M,22,187,81,United States-2,USA,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Doubles,NA
37757,Mariusz Stanisaw Fyrstenberg,M,23,190,78,Poland,POL,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Doubles,NA
38478,Tathiana Garbin,F,27,175,65,Italy,ITA,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Singles,NA
